UniqueCount	AmbigCount
27	5
89	0
26	0
22	4
198	0
42	0
19	0
2859	0
48	2
99	0
70	0
8	0
20	0
71	0
30	0
12	0
12	0
23	0
39	0
44	0
121	0
19	0
114	0
41	0
24	0
78	0
69	0
64	0
107	0
49	0
39	0
38	0
36	0
0	0
31	0
11	0
55	0
7	0
137	0
90	10
43	0
108	0
57	0
43	0
0	0
9	0
35	0
22	0
0	0
1	0
11	7
112	0
45	0
19	0
60	0
81	0
26	0
0	0
47	0
73	0
35	0
14	0
0	0
14	0
59	4
56	0
58	15
45	0
84	0
44	0
95	0
39	0
54	0
77	0
40	10
51	0
86	4
116	0
48	0
49	0
47	0
81	0
254	0
0	0
50	0
57	0
99	0
42	0
62	0
0	0
57	0
0	0
0	0
20	0
90	0
1	14
22	0
0	0
71	0
458	0
27	0
74	4
19	0
41	0
93	0
60	7
50	0
15	0
31	0
10	0
30	0
75	0
14	0
0	6
37	0
39	6
9	0
99	0
49	0
24	0
3	0
33	0
13	0
46	0
38	7
44	0
91	0
43	0
48	0
51	0
13	0
20	0
65	0
30	2
0	0
47	0
31	0
15	0
36	9
52	1
37	0
27	0
22	0
39	0
13	0
73	0
16	9
0	0
72	0
80	0
63	0
68	8
24	0
20	1
47	0
41	0
24	0
16	0
89	0
71	0
64	0
52	0
67	0
30	6
41	0
38	3
128	0
57	0
13	0
112	0
132	0
51	0
11	0
15	0
57	4
51	0
25	0
31	0
54	0
10	0
6	0
12	12
45	0
41	0
8	0
30	7
86	0
56	3
57	0
31	0
26	0
55	0
34	0
27	0
34	11
10	0
16	0
44	0
36	0
40	0
54	0
38	0
31	0
37	0
22	0
71	0
116	0
2	0
72	0
82	0
21	7
0	0
21	0
75	0
51	0
0	0
0	0
56	0
53	0
15	0
16	0
98	0
3	0
72	0
36	0
17	1
40	0
43	0
62	0
64	0
67	0
19	0
44	0
71	0
40	0
64	0
10	0
32	0
15	0
42	8
26	0
22	0
82	0
10	0
38	0
98	6
40	1
53	0
78	0
62	0
26	0
2	0
34	5
9	0
39	0
85	0
45	0
69	0
62	0
70	0
19	8
0	0
29	0
19	0
0	0
14	0
68	0
12	0
48	0
11	0
144	12
14	0
35	0
2	0
58	0
1	0
55	0
39	0
21	0
52	0
133	0
91	0
0	0
43	0
56	5
44	0
5	0
117	7
19	0
89	0
72	3
42	0
6	0
51	0
0	0
18	0
8	0
15	0
13	0
33	4
17	0
17	0
38	0
14	0
40	0
63	5
35	0
98	0
12	0
45	6
46	0
0	0
24	0
25	0
51	0
14	0
24	0
65	0
13	0
143	0
22	0
1	0
47	0
43	12
130	0
51	6
41	11
25	0
57	4
28	0
13	0
60	0
14	0
59	0
81	0
50	0
91	0
54	0
124	0
1	0
7	0
49	0
35	0
1	0
17	6
22	0
64	0
25	0
8	0
46	0
60	0
60	0
6	0
93	0
42	0
23	0
43	0
21	10
81	0
41	0
31	0
16	0
58	0
16	0
56	3
36	0
14	0
52	0
42	0
21	0
15	0
0	0
52	0
96	0
21	0
31	0
32	0
15	0
96	0
32	0
59	0
94	0
32	0
23	0
55	0
1	0
40	0
77	0
32	0
5	0
34	8
30	0
52	0
18	0
64	10
0	0
9	0
127	0
59	4
4	0
62	0
59	0
31	0
31	1
25	0
28	0
9	0
18	0
15	0
13	8
44	0
71	0
63	0
23	0
21	0
28	0
64	0
165	1
28	0
16	0
73	0
66	0
48	0
19	0
49	0
68	0
40	0
69	0
0	0
81	0
14	0
63	0
70	5
30	0
42	0
49	0
51	0
34	0
32	0
21	0
65	0
42	4
6	9
48	6
18	0
13	0
45	12
38	0
0	0
37	2
82	0
8	0
1	0
30	0
2	0
19	0
31	0
53	0
19	0
27	0
47	0
18	0
32	0
25	8
59	0
51	0
41	0
1	0
2	0
30	0
0	0
25	0
54	0
27	7
25	0
52	0
8	0
67	0
17	0
63	0
44	0
83	0
61	0
1	0
81	0
69	0
18	0
67	0
18	0
54	0
22	0
0	0
67	4
2	0
27	0
18	0
39	0
19	0
27	0
17	0
30	0
27	0
15	11
57	0
19	0
36	0
13	0
35	8
25	1
37	0
20	0
33	0
71	0
56	0
44	0
29	0
2	0
53	0
0	0
46	0
20	0
25	0
46	0
22	0
42	0
70	0
23	0
60	0
177	0
6	0
46	0
75	0
68	3
22	0
44	0
0	0
17	0
33	0
42	0
59	0
1	0
53	0
17	0
83	0
83	0
1	0
46	0
38	0
48	5
37	0
20	0
18	0
69	0
110	0
0	0
48	0
76	0
20	0
59	0
12	0
16	5
42	0
13	0
11	4
72	0
48	0
2	0
87	0
21	0
14	0
83	0
15	7
14	4
39	10
63	0
81	0
83	0
60	3
32	0
64	0
0	0
27	0
60	0
48	0
53	0
6	0
63	0
52	0
28	0
17	0
47	0
59	6
1	0
63	3
19	0
39	0
81	0
55	4
25	0
24	0
88	0
17	0
16	0
0	0
12	0
1	0
27	0
14	0
16	0
12	0
29	0
17	0
18	0
27	0
47	0
2	0
0	0
56	7
0	0
35	8
95	0
28	0
0	0
27	0
80	0
49	0
45	0
15	0
35	0
41	0
34	3
19	0
18	0
47	0
45	10
47	9
62	0
15	0
20	0
40	0
58	0
56	6
44	6
21	0
47	0
7	0
20	0
15	0
0	0
0	0
194	19
0	0
17	0
0	0
54	0
68	14
0	0
1	0
60	0
43	0
70	0
28	0
53	0
16	0
10	0
38	0
602	0
13	0
17	0
54	0
16	7
0	0
29	0
1	0
16	0
24	0
20	0
28	0
78	0
45	0
15	0
7	0
166	0
24	1
41	0
5	0
26	1
22	0
0	0
82	0
0	0
27	1
27	0
44	0
37	0
8	4
8	0
58	0
73	0
24	0
49	4
110	0
40	5
33	0
31	0
0	0
0	0
40	0
35	0
11	0
32	0
16	0
39	0
64	0
64	0
6	5
89	0
1	0
16	0
0	7
1	0
18	0
19	0
19	0
74	0
30	0
12	0
30	0
12	0
61	0
12	8
0	0
40	8
27	0
117	0
32	0
0	0
35	0
53	0
46	0
38	0
0	0
46	7
54	0
42	6
29	0
0	0
15	0
54	0
48	0
5	0
31	0
19	0
59	0
35	0
1	0
28	0
34	0
74	0
24	0
0	0
54	0
3	0
27	0
16	0
0	0
19	0
0	0
68	0
47	0
28	0
40	0
4	0
37	0
53	0
94	0
16	0
49	0
25	0
0	0
17	0
66	0
2	0
41	5
21	0
103	5
28	0
61	0
86	0
32	0
32	0
7	6
93	2
64	3
0	0
39	0
28	9
70	0
27	0
81	0
6	0
23	9
53	0
54	0
3	0
45	0
54	0
12	0
28	0
48	0
2	0
21	0
14	0
12	0
38	0
14	0
53	0
0	0
57	0
0	0
5	0
36	0
56	1
36	0
33	0
0	0
12	0
9	0
24	0
0	0
44	10
34	0
24	0
56	0
5	0
19	0
1	0
9	0
68	0
16	4
0	0
18	0
13	0
9	0
0	0
31	0
90	4
40	0
39	0
11	0
66	0
27	0
0	0
34	0
44	3
20	0
66	0
36	0
1	0
62	0
18	5
15	0
0	0
92	0
37	0
19	0
72	0
83	0
0	0
36	0
56	0
68	0
20	0
0	0
59	0
9	0
99	0
16	0
24	0
39	10
22	0
21	0
49	0
45	0
57	0
21	0
28	11
43	0
44	0
28	0
39	0
38	8
48	0
0	0
39	0
51	0
81	0
23	0
2	0
24	0
6	0
16	0
11	0
52	0
19	0
148	0
35	0
34	0
57	0
28	0
38	4
13	0
32	0
45	0
19	0
51	0
28	0
16	10
41	0
74	7
73	0
37	0
0	0
64	0
35	0
92	0
43	0
4	1
34	0
29	0
14	0
0	0
29	0
8	0
0	0
20	0
14	0
5	0
21	1
6	0
8	0
77	0
29	0
2	4
24	0
11	0
24	0
28	0
0	0
72	0
67	9
22	0
48	0
24	0
30	3
10	0
24	0
88	0
16	0
34	0
26	0
30	0
22	0
27	0
32	0
21	0
37	0
33	0
22	0
42	0
23	0
34	0
96	11
10	0
19	0
0	0
44	6
10	0
28	0
3	0
82	0
62	0
0	0
13	0
30	0
0	0
9	6
22	0
37	5
51	0
14	0
84	0
32	0
29	0
0	0
10	1
35	0
44	0
8	0
1	0
14	0
0	0
86	0
43	0
44	0
47	0
13	0
45	0
80	0
25	0
0	0
0	0
14	0
57	0
23	0
64	4
7	0
7	0
15	9
22	0
25	0
52	4
0	0
75	0
70	0
30	2
41	0
18	0
30	0
23	2
47	0
11	0
47	0
33	0
82	12
55	0
50	0
32	0
35	0
32	0
51	0
51	8
