UniqueCount	AmbigCount
333	0
1335	8
3826	0
0	0
1384	0
3828	0
2630	0
3374	0
1659	0
5054	225
262	74
385	0
1656	0
162	0
156	0
4330	169
17	0
4665	3
2079	426
5631	169
1319	0
79	9
404	0
2324	0
29	0
13	0
109	0
1362	0
63	0
960	0
1452	0
1729	1701
174	0
1921	0
5361	0
1034	0
667	0
0	0
0	0
311	21
773	524
6284	45
16364	1239
1482	78
82	0
68	0
127	13
369	0
232	22
2058	39
368	0
1835	0
1043	300
273	0
5384	0
294	0
2581	1612
1447	0
0	0
1887	0
3521	0
22	451
3852	0
158	0
1	0
71	0
1734	0
208	0
150	0
3508	0
140	0
231	6
1	0
1459	236
276	0
2788	350
6869	476
11	2
508	0
19	0
1326	0
1401	0
5081	0
1037	0
999	350
420	0
9	1208
177	0
744	0
563	0
1131	0
351	0
794	0
550	0
893	43
213	0
0	0
186	25
23	0
1135	0
675	0
1190	0
320	433
381	0
85	0
11	0
1057	0
8	0
0	0
957	0
1474	0
1379	0
541	0
0	0
363	0
829	0
2967	0
201	2
478	0
0	0
3040	0
16	0
331	0
3162	290
0	0
1695	0
508	3
311	0
2660	0
1819	0
192	0
2149	0
10420	0
434	0
4614	0
0	0
228	0
4	248
222	0
461	47
944	0
1087	0
745	0
9	0
0	0
623	0
9	0
1404	0
371	34
2893	745
560	0
587	0
1904	136
3015	0
40	0
354	0
2091	0
200	0
652	0
3454	1190
4317	1089
200	0
2527	292
496	0
3495	556
4708	0
120	20
10	474
999	423
342	0
6	0
0	0
1144	2
43	0
14	0
0	0
275	0
9591	0
4	0
207	224
0	0
562	174
5010	28
2755	0
2073	0
579	0
399	0
0	0
3	0
1636	0
44	0
3042	384
1678	0
30	0
2359	0
292	0
2170	485
2296	0
181	1186
1933	372
627	0
127	0
243	0
817	0
8371	213
149	25
294	0
84	16
1364	1359
603	46
4656	0
0	0
473	0
507	0
1164	519
1433	0
409	0
66	0
10	0
5773	187
0	0
341	47
529	0
330	0
376	0
4	0
958	0
1051	0
205	0
329	0
112	0
0	0
22	0
177	0
1141	0
368	0
752	138
0	0
9	0
2354	0
0	0
7253	1012
59	44
2129	37
286	0
270	0
7354	1270
1382	0
355	1
2407	0
301	0
11	0
7	0
344	0
125	0
23	0
952	0
1889	510
26	0
125	0
239	22
1	0
10	0
380	0
1	0
1	0
5	0
198	98
990	188
1021	0
129	0
578	228
6334	1359
209	0
580	0
1442	0
1206	649
425	0
610	0
276	0
0	0
216	11
2870	0
3239	0
3363	0
92	0
711	0
766	0
43	0
0	0
255	46
283	1
0	0
6323	0
3207	0
499	0
467	356
520	55
0	0
255	0
748	0
1864	121
1008	0
0	0
595	0
13578	0
4	0
384	0
795	18
838	0
9690	0
1428	45
5269	0
1985	0
173	0
255	0
1136	0
2893	0
122	0
176	4
173	0
6501	0
154	0
357	0
407	29
384	0
214	0
6173	1049
493	33
329	31
505	0
683	0
877	0
35	0
81	0
504	0
1388	235
2	16
6	0
990	0
1956	0
23	0
2	0
1147	0
3015	0
171	0
38	0
495	0
224	0
2797	356
634	0
1	0
350	0
0	0
10804	635
682	0
4	0
0	0
113	0
516	31
326	51
193	40
23	25
766	138
0	0
196	14
0	0
1076	0
92	21
5194	0
2	179
171	0
1798	0
283	0
53	0
787	127
122	0
395	127
0	0
4709	0
311	0
42	0
178	0
1155	0
2395	316
49	0
207	0
37	0
416	0
428	63
37	0
1560	0
211	29
253	0
337	0
1583	0
7171	962
294	0
1035	0
1872	0
707	0
56	0
42	0
4348	2
64	0
1913	1297
1744	0
359	0
2	0
0	1
259	0
3252	0
11	0
289	0
1719	67
28	0
1	0
1190	0
145	10
19	0
738	0
697	0
317	0
57	0
87	10
775	0
425	0
2	0
360	0
158	0
5724	0
174	20
0	0
123	2
371	0
243	23
6	0
1572	0
227	0
484	0
210	0
1387	0
652	0
2055	0
1578	0
129	2
3168	47
2311	0
7162	0
339	0
188	0
961	0
526	408
2734	0
902	795
917	0
101	0
0	0
1	0
237	11
2	0
2685	0
439	0
1341	138
296	2
531	0
416	0
282	0
0	0
27	0
0	0
378	604
1467	0
20079	0
3985	0
31	0
211	1
36	0
3347	0
187	0
4	0
808	0
332	34
372	0
10	0
0	0
22	0
284	0
837	604
0	0
620	236
0	0
3428	0
292	0
1	0
661	0
1320	0
12	0
6851	0
661	0
670	240
1093	0
498	0
396	0
10345	0
3699	0
137	0
49	0
648	0
18	0
2751	9
1244	0
46	0
31	0
512	0
2446	0
887	115
758	1
1392	59
40	0
493	0
249	0
57	0
241	0
237	248
986	0
207	0
574	0
51	4
5	0
301	0
619	0
2005	0
1047	0
19	0
570	0
405	0
5437	0
397	0
597	0
45	0
41	1
215	16
399	0
400	0
529	0
2083	0
25	0
0	0
30	0
120	0
0	0
21	0
471	0
0	0
5	397
1182	0
45	78
115	0
218	0
0	0
248	0
357	0
467	0
6870	491
146	0
154	0
159	0
665	0
3	0
2504	380
133	13
227	0
100	0
637	0
0	0
29	0
96	0
109	0
5109	0
411	20
466	0
3392	0
0	0
0	0
2040	620
25	0
5721	0
79	132
757	0
329	0
1846	0
522	0
105	0
300	0
45	0
0	0
0	0
25	5
681	0
55	0
290	0
134	0
6	0
18	0
10	3
300	8
94	0
700	0
6	0
36	0
112	0
394	16
227	0
848	191
3367	0
2844	0
234	45
4	0
75	0
104	5
2429	37
6984	0
474	0
3232	567
291	0
164	0
0	0
14	0
825	0
256	16
17	0
137	0
151	0
0	0
433	63
165	0
4	0
10	0
3196	0
8	21
2499	1173
270	41
160	179
731	0
233	0
41	3
229	88
297	0
3655	0
844	505
229	0
382	0
1179	2182
1	0
4	0
936	0
451	0
159	4
2145	0
80	0
3	1
143	0
103	0
30	0
0	0
2724	0
3258	0
59	0
10	0
23	0
104	11
91	0
7	0
482	10
25	0
107	19
0	0
47	0
145	50
191	23
0	0
368	21
140	3
544	645
373	0
675	0
230	0
5	0
1240	0
0	0
1	0
118	12
204	41
610	288
1407	0
11	0
124	0
0	0
19	0
92	0
46	0
5642	0
2825	0
301	0
1	0
0	0
33	14
0	0
52	69
205	45
20	0
23	0
122	0
176	0
374	0
1771	23
252	0
39	0
92	0
61	0
546	0
65	0
89	0
119	0
90	0
201	13
222	0
280	0
197	0
163	0
1965	2399
1	0
55	0
887	23
167	0
0	0
204	58
0	0
9	0
49	10
0	0
12	0
14	0
122	0
8	0
13	0
0	0
175	0
2895	0
132	14
53	1
170	0
309	8
4	0
2026	0
19	0
1915	694
378	12
9	0
2974	0
3718	0
272	19
61	0
6003	0
64	0
89	29
0	0
3027	0
87	0
1	0
11	0
42	0
41	0
1340	0
893	0
48	14
0	0
115	101
39	0
24	0
174	0
2	0
467	0
81	0
698	0
36	2
48	0
10	0
7	0
98	0
36	0
589	0
2	0
0	0
216	0
3211	2
0	0
371	144
64	0
275	0
10	18
10	40
1115	0
10	0
80	0
52	0
136	0
1	0
77	0
303	0
2507	197
82	0
51	0
128	0
116	0
365	0
0	0
412	20
280	0
165	0
0	0
126	0
119	54
0	0
0	0
3355	0
156	0
1091	0
286	0
3911	0
0	0
89	5
1059	0
4	0
1904	0
833	0
2565	0
82	0
1956	0
3	0
0	0
26	0
1109	111
64	0
20	5
967	278
167	0
1772	121
10	0
1497	0
146	0
258	0
1413	0
62	0
217	11
388	0
1449	0
686	15
0	0
162	0
38	0
259	31
3450	297
283	0
21	0
0	0
16	0
8	14
19	0
1023	371
149	0
7	3
0	0
35	18
142	0
104	6
6	0
15	0
221	0
178	0
0	0
43	34
418	13
54	0
0	0
158	0
143	0
1573	0
474	0
0	0
1892	0
192	0
427	0
831	0
1	0
66	0
196	0
67	2
1146	496
1	0
55	5
3366	0
1668	39
425	7
33	0
63	0
53	9
224	0
159	0
0	0
146	0
0	0
22	0
204	0
655	115
22	0
8	0
17	3
124	7
17	39
236	0
0	7
225	0
254	0
210	0
18	0
19	0
907	0
227	99
0	0
221	0
162	0
95	0
0	0
162	57
0	0
5	6
35	1
694	0
0	0
1	0
8	0
34	0
0	0
2	0
5	0
45	0
29	0
115	11
50	0
153	98
555	0
20589	0
46	0
2238	0
18	0
28	4
1405	0
0	0
0	0
121	13
0	0
39	32
177	33
70	2
51	43
166	0
76	0
148	0
0	0
4	0
58	0
234	243
0	0
2089	0
314	0
320	24
0	0
1289	17
1395	0
0	0
67	4
5146	0
158	17
25	0
357	0
0	0
102	0
291	0
69	0
25	0
295	0
38	3
24	10
40	8
167	0
110	0
15	0
982	0
0	0
0	0
208	1
11	0
888	0
71	0
1120	138
4	0
7	0
0	0
134	12
0	0
10812	631
43	0
87	0
0	0
10	0
32	0
42	0
752	139
1505	397
79	0
153	0
30	0
45	0
2721	528
0	0
348	0
0	0
483	0
44	18
10	28
99	0
26	21
204	0
16	0
37	0
0	0
54	1
21	0
16	27
0	0
0	0
46	12
54	0
101	32
0	0
15	0
102	0
220	28
1290	0
0	0
63	4
37	0
19	41
33	0
160	0
55	0
0	0
1	0
5	0
17	0
17	0
33	28
214	72
16	0
25	0
53	0
55	0
1	0
0	0
20	0
13	0
1	0
55	5
35	0
0	0
923	0
34	7
328	38
75	0
6	5
72	0
95	32
1	0
15	0
28	3
0	0
68	3
280	0
79	0
4	0
23	0
0	0
64	0
1906	0
2	0
9	0
160	6
257	0
120	79
0	0
63	0
224	0
1	0
192	0
410	24
0	0
0	0
125	0
0	0
0	0
108	51
56	0
52	30
146	0
381	0
0	0
74	5
29	0
134	2
2	0
76	25
0	0
9	0
507	0
27	14
2223	0
188	79
18	7
52	0
109	0
1	0
31	3
121	0
68	0
4	0
1278	0
141	0
1	0
17	59
121	0
18	0
60	0
167	43
65	0
26	25
118	15
49	3
2913	0
15	0
683	0
0	0
37	0
16	0
11	17
32	0
200	0
0	0
57	0
14	0
108	19
1	0
0	0
57	20
1	0
47	0
190	10
120	0
39	0
48	0
0	0
1	0
3560	0
14	0
25	0
39	0
0	0
23	0
44	0
521	0
149	148
733	0
0	0
42	0
0	0
20	0
68	0
42	10
148	102
85	42
312	11
0	0
53	0
1	0
49	10
25	1
2	11
27	0
15	0
51	0
0	0
202	0
191	0
40	1127
86	0
152	0
34	4
1	224
0	0
621	15
285	10
2	0
1	0
306	20
120	0
3	0
180	10
47	0
1128	0
42	0
0	0
11	0
9	0
5	0
12	18
1141	0
45	24
6	0
341	0
0	0
14	0
132	54
24	0
5	0
279	0
38	0
1989	476
32	0
0	0
593	0
27	0
0	0
0	0
169	0
14	0
863	0
43	0
300	6
8	0
902	0
0	0
135	17
282	0
73	0
8	0
309	21
15	11
0	0
77	0
82	72
156	38
8	0
12	0
8	0
0	0
0	0
0	0
20	19
723	44
0	0
74	12
13	0
269	120
22	3
1624	0
3	0
0	0
1457	0
188	0
341	0
525	16
3	0
3	0
628	401
2061	0
6	0
70	36
281	0
87	0
0	47
2	0
0	0
356	0
2	0
0	0
65	0
2	0
14	8
192	0
4	0
12	41
23	28
26	0
179	0
0	0
1	0
49	0
15	0
743	0
357	0
7	0
389	16
1161	78
25	0
15	0
127	21
21	0
7	26
32	0
401	0
18	0
67	5
6	0
29	0
4	0
1067	0
0	0
786	169
142	121
0	0
222	0
12	0
289	8
147	0
40	0
8	20
3	0
72	24
44	14
724	0
45	0
1470	0
217	0
6	0
2	0
26	0
5	0
50	0
6	21
264	0
40	41
84	23
2	0
6	0
0	0
35	0
736	0
0	0
13	0
1	0
0	0
0	0
1	0
1	0
20	8
0	0
7	0
9	51
18	0
30	0
1	0
1	0
9	0
259	35
0	0
0	0
9	0
34	0
5	0
18	0
0	0
0	0
171	19
6	0
65	10
18	10
16	0
81	18
49	29
108	113
64	0
136	0
26	0
4	0
0	1
56	69
3	0
55	0
1	0
8	0
0	0
436	0
32	48
0	0
19	7
43	12
13	0
60	0
119	42
210	0
12	24
90	8
1	0
2	0
121	42
106	1
12	0
1	1
94	0
19	0
0	0
44	13
64	125
0	0
229	29
220	136
27	0
99	37
21	0
689	0
18	16
151	1
0	0
0	0
24	0
0	0
695	213
5	0
23	3
0	0
107	18
342	0
4	0
342	0
290	0
60	48
24	0
188	0
1369	0
13	0
90	0
378	0
56	42
549	0
6	0
15	0
81	0
17	2
54	0
776	0
13	0
56	36
39	0
15	0
12	0
52	0
295	0
1	0
2	0
22	0
70	0
2	0
0	0
73	0
22	0
27	0
17	0
160	0
82	0
10	17
49	0
1	0
291	0
65	0
2716	0
796	0
108	21
27	0
14	0
1545	0
65	20
495	41
0	0
31	5
38	5
60	93
26	46
198	0
123	9
418	0
114	0
21	0
1360	0
335	0
9	0
30	0
26	7
90	25
39	0
28	21
0	0
36	0
12	19
142	0
74	9
0	0
9	0
129	0
30	0
35	0
372	0
3	0
19	0
65	0
0	0
44	0
53	36
18	0
126	30
19	0
25	0
4	0
190	0
20	0
73	4
18	0
0	0
374	0
94	0
0	0
0	0
29	16
2	0
59	0
915	0
314	0
17	5
14	0
70	0
0	0
11	0
260	0
15593	0
440	0
0	0
6	0
93	0
111	0
162	0
186	119
88	0
8	4
186	69
0	0
32	5
142	77
13	0
7	0
4	0
9	0
13	2
0	0
3542	0
158	0
111	0
2005	0
0	0
1499	0
30	0
4	0
2	0
0	0
13	0
1561	0
0	0
0	0
59	0
2	0
16	0
43	10
21	0
28	0
434	278
72	23
90	0
1118	318
131	0
10	0
37	0
27	0
17	0
30	0
433	0
5	1
22	0
13	0
0	0
56	0
34	15
0	0
7	0
5	0
21	0
4618	0
1683	0
0	0
705	0
223	0
124	0
153	9
61	44
5	0
31	0
0	0
0	0
7	0
131	4
290	0
1	0
96	0
236	0
45	0
7	0
26	4
40	0
3	0
205	82
10	1
151	0
124	0
1	0
0	0
197	6
629	0
3	0
30	0
26	3
1	0
26	0
36	0
5	0
70	0
10	136
12	2
64	0
22	0
98	0
2	12
14	0
0	0
127	36
0	8
41	7
211	0
90	0
327	372
33	5
9	0
159	18
10	0
124	21
23	0
72	0
0	0
205	0
10	0
44	0
32	40
16	0
86	0
82	0
2	0
345	0
60	4
31	7
0	0
0	0
168	0
75	0
0	0
39	35
539	0
209	36
638	0
64	38
11	0
12	0
8	0
95	0
0	0
0	0
17	0
27	0
10	0
122	56
15	4
0	0
8	0
0	0
81	0
103	12
111	0
1784	0
3	0
0	0
0	0
161	54
14	0
7	0
6	0
8	0
22	0
25	0
100	8
1815	3
36	0
225	27
29	0
26	0
94	0
488	0
257	45
98	19
49	0
236	0
14	0
103	0
45	0
679	0
22	0
18	0
31	0
75	0
80	4
242	0
34	3
195	27
1	28
0	0
6	0
3342	0
508	0
1665	586
175	0
1190	318
1233	0
53	46
45	1
38	2
16	0
275	0
41	12
28	0
16	0
0	0
245	0
154	0
3	0
61	0
33	55
83	2
21	0
93	20
52	0
66	18
52	18
44	0
35	2
9	0
32	0
120	15
15	0
4	0
49	15
659	0
86	0
253	0
19	22
108	0
77	0
180	0
220	27
4	0
10	0
5	0
576	0
323	0
8	0
0	0
8	1
7	25
125	6
76	24
3	0
89	30
3	0
30	0
118	4
43	2
52	2
726	0
146	53
87	0
37	0
16	0
138	0
54	23
18	0
25	2
63	0
82	0
35	0
5	0
0	0
661	2
12	0
27	0
484	0
7	0
96	0
31	8
0	0
49	0
57	0
28	0
173	0
4	4
37	0
558	20
0	0
39	0
17	0
1777	0
865	0
133	0
84	0
10	7
23	0
934	0
4	0
25	0
6	0
96	0
210	352
30	8
82	0
211	27
62	27
29	0
0	0
142	16
201	36
2207	35
0	0
41	0
3	0
49	0
51	0
135	0
2	0
162	0
2	0
50	6
42	0
0	0
2123	19
156	73
2	0
2	0
102	0
94	0
3	0
45	0
14	105
17	0
166	0
31	0
457	0
70	0
146	71
191	35
2	0
0	0
26	1
6	41
14	0
24	19
32	21
48	0
120	50
18	0
427	223
735	0
11	48
14	0
105	141
217	100
158	12
13	0
50	0
0	0
130	0
1	0
64	0
3	0
6745	0
46	0
63	0
13	0
83	0
64	0
41	0
182	0
176	0
1703	0
0	0
37	0
2	0
0	0
0	0
21	0
18	0
302	21
1334	0
205	0
9	0
319	0
105	5
