UniqueCount	AmbigCount
0	0
53	0
127	0
75	0
98	0
70	0
2	5
0	0
90	0
68	9
90	0
96	0
56	6
68	0
164	0
44	0
0	0
14	0
79	0
40	0
169	0
150	0
106	0
12	0
5	0
56	0
107	0
51	0
59	0
14	0
35	0
1	0
44	0
11	0
33	0
55	0
5	0
40	0
77	0
0	0
46	0
40	3
2	0
18	0
62	9
12	0
58	0
24	0
27	6
8	0
55	0
81	0
34	6
19	5
42	0
158	0
0	0
46	0
0	0
37	0
94	0
15	0
67	0
23	0
31	0
69	0
2	0
117	0
48	0
30	0
18	4
2	0
31	0
26	0
57	0
56	8
80	0
6	0
75	0
94	0
9	0
57	0
36	0
15	0
64	0
175	0
51	0
0	0
0	0
50	5
70	0
130	0
6	0
112	0
21	0
8	0
68	5
44	0
6	0
62	0
60	0
30	0
37	0
42	0
71	0
70	0
68	0
100	0
111	0
28	4
78	2
23	0
129	0
132	0
109	0
171	0
120	0
28	0
118	6
66	0
96	0
75	3
96	3
0	0
36	0
24	0
68	0
0	0
57	0
40	0
72	0
21	0
10	0
47	0
0	0
45	0
158	52
13	0
15	4
123	0
536	0
28	1
83	0
80	0
132	0
1	0
49	0
33	4
32	0
81	0
57	0
71	0
72	0
39	0
67	0
42	0
41	14
1	0
36	3
31	6
62	0
36	0
74	0
102	0
102	0
84	0
0	0
48	0
31	0
203	0
5	0
65	0
44	0
44	0
28	2
270	0
101	2
102	9
422	0
156	0
4	0
163	0
100	0
1	0
43	10
45	6
127	0
12	0
76	0
37	0
58	0
53	0
149	4
705	0
121	0
0	0
70	0
40	9
71	0
8	0
0	0
1	0
21	10
70	0
21	0
30	0
56	0
25	0
49	0
55	0
68	0
110	0
41	0
9	0
17	0
83	0
57	5
75	0
63	6
174	0
29	0
149	0
62	0
22	0
0	0
84	0
1	0
45	15
55	0
43	0
126	0
46	2
35	15
79	4
78	0
3	0
0	0
3	0
17	0
70	0
0	0
0	0
31	0
67	0
11	0
0	0
129	0
5	0
30	5
81	0
72	0
126	0
86	0
82	0
44	0
81	0
135	0
42	3
59	0
164	0
54	0
59	0
81	7
50	0
2	0
31	3
24	0
47	0
74	0
24	0
64	0
78	0
39	0
0	0
41	0
1	0
65	0
15	0
79	0
57	0
74	0
9	0
73	0
12	0
27	0
26	6
11	0
28	0
0	0
6	0
35	0
27	0
115	0
56	6
36	0
0	0
40	0
35	0
59	7
45	0
19	0
106	0
23	0
69	0
50	0
0	0
151	0
31	0
39	0
11	0
39	11
10	0
56	0
43	0
22	0
3	0
36	0
22	0
18	0
61	7
114	0
245	0
70	0
25	2
34	0
76	0
54	0
5	0
41	0
124	0
56	0
61	0
96	0
0	0
14	0
155	0
37	0
74	0
34	0
80	0
31	0
74	0
123	0
65	8
7	6
144	0
13	0
64	0
71	0
35	0
14	0
104	0
84	0
0	0
125	0
38	0
65	0
0	0
99	0
43	0
1	0
124	0
0	0
58	0
19	0
106	0
66	0
37	0
75	0
39	0
111	0
48	3
46	0
46	0
29	0
4	0
48	0
30	0
44	5
23	0
12	0
50	0
40	0
8	0
36	0
41	0
53	0
45	0
24	0
44	0
0	0
37	0
9	0
0	0
10	0
11	0
59	0
38	0
65	0
79	0
72	0
143	9
81	1
62	0
33	19
23	0
37	0
19	52
56	0
7	0
38	0
104	0
43	0
37	5
2	0
85	0
2	0
108	0
20	0
8	0
80	4
87	3
99	0
1	0
16	0
74	3
26	0
34	0
0	0
63	2
13	0
48	4
0	0
151	1
111	0
3	0
52	2
19	1
40	0
60	0
30	0
215	0
59	0
6	0
76	0
200	0
0	0
7	6
1	0
37	0
68	0
48	0
0	0
122	0
49	0
15	0
114	0
53	0
13	0
18	4
55	0
50	0
178	4
73	0
69	0
45	0
64	0
86	0
29	0
47	0
0	0
62	0
12	0
53	4
59	0
30	0
50	0
87	0
42	0
34	0
0	0
2	0
44	0
44	0
9	13
25	0
75	12
0	0
60	8
90	0
37	0
17	0
44	2
0	0
29	5
0	0
59	0
27	0
1	0
78	16
28	0
98	0
20	3
49	0
69	8
39	0
176	0
88	10
47	1
63	0
134	0
43	0
174	0
79	0
51	0
40	0
0	0
97	7
78	0
29	0
94	0
0	0
78	0
60	0
119	11
11	0
91	2
65	0
118	0
88	0
86	0
46	0
54	0
72	0
63	0
35	0
61	0
21	0
0	0
27	2
77	0
57	0
13	0
0	0
44	0
71	0
48	7
0	1
17	0
23	3
128	0
19	0
1	0
15	0
57	0
38	7
29	0
71	0
105	10
133	0
35	0
16	0
40	0
78	0
42	5
19	0
24	0
61	0
4	0
40	0
63	0
88	0
72	0
37	13
3	0
29	4
168	0
34	0
37	0
47	0
31	0
28	0
53	0
90	0
52	3
36	6
52	0
0	0
9	0
53	0
104	5
39	0
42	0
0	0
28	0
41	0
1	0
138	0
4	0
53	10
23	4
60	0
66	0
117	0
106	0
0	0
30	0
53	0
27	0
39	0
44	0
19	0
49	0
8	0
48	0
15	3
13	0
8	0
66	0
31	0
21	0
23	0
2	0
39	0
38	0
51	0
50	0
134	2
101	0
7	0
0	0
60	0
52	0
69	0
57	0
82	9
45	0
25	0
55	0
0	0
540	0
108	0
17	0
49	0
28	0
22	0
20	0
38	0
45	0
8	0
12	0
0	0
53	0
45	0
79	0
58	6
109	0
29	0
9	0
8	0
0	0
50	6
4	0
30	0
49	0
77	0
6	0
21	0
67	0
25	0
83	3
0	0
3	0
155	0
35	0
24	0
47	0
24	0
35	2
37	0
28	0
5	0
50	2
74	2
38	0
10	0
23	8
30	0
33	0
0	0
34	0
64	0
98	0
55	0
0	0
34	4
72	6
6	0
42	0
0	0
29	0
56	0
90	0
5	0
41	0
89	0
56	0
0	0
35	0
66	0
55	0
2	0
1	0
75	0
81	1
50	5
111	0
93	0
2	0
95	0
44	0
0	0
1	0
128	0
59	3
0	0
17	0
76	0
36	0
29	0
63	14
59	0
59	0
45	12
0	0
80	12
0	0
36	3
48	0
60	0
42	0
9	0
38	0
63	0
61	0
9	0
75	0
74	0
98	0
13	0
43	0
54	0
68	0
35	8
30	0
334	0
39	6
25	0
69	0
31	0
55	3
31	0
33	16
77	0
60	0
44	5
18	0
88	0
23	6
17	0
93	0
25	0
3	0
71	0
38	0
78	0
2	0
51	0
7	0
48	0
24	0
33	0
51	0
103	0
16	0
30	0
3	0
41	13
86	0
30	0
61	4
49	0
21	0
91	0
98	0
17	14
12	0
0	0
62	0
15	0
56	0
89	0
0	0
41	0
0	0
47	0
101	0
12	0
59	0
0	0
102	0
116	0
56	1
82	0
35	12
11	0
67	25
35	0
61	0
1	0
78	0
83	0
17	4
0	0
68	0
40	0
35	0
114	0
21	0
93	0
97	0
75	0
76	0
78	6
22	0
41	0
29	0
50	0
0	0
19	0
54	9
61	0
57	0
43	4
0	0
65	0
0	0
44	3
169	0
51	0
18	0
81	0
31	1
0	0
47	12
54	0
33	0
102	0
66	0
40	11
30	0
68	0
20	0
10	0
79	0
56	0
21	0
63	0
60	0
11	0
56	0
40	0
80	0
162	0
8	1
161	0
25	2
54	3
43	9
58	0
17	0
63	0
0	0
1	0
63	0
13	0
31	0
39	0
0	0
16	0
21	0
53	3
8	15
12	0
0	0
30	0
0	0
27	0
53	7
19	0
0	0
27	0
22	3
30	3
53	0
23	8
72	0
3	0
8	0
21	0
46	0
0	0
0	0
88	4
24	0
40	0
17	0
78	0
40	0
65	0
118	0
85	0
74	0
2	0
101	0
1	0
0	0
60	0
110	0
3	0
65	6
35	0
69	0
59	0
1	0
16	4
65	11
150	0
48	0
84	0
27	0
44	11
0	0
99	0
20	0
0	0
44	0
62	0
1	3
39	0
18	0
6	0
43	0
69	3
22	0
1	0
22	1
62	0
95	0
77	0
43	0
14	0
7	0
30	0
17	0
40	0
90	0
46	0
36	7
64	0
88	0
22	0
36	0
0	0
19	0
8	0
52	0
48	0
60	2
42	0
0	0
25	0
29	8
70	0
56	7
43	0
25	0
45	0
55	0
5	0
4	0
72	0
68	0
15	2
21	0
18	0
24	5
41	0
12	0
52	10
33	0
45	0
41	0
16	0
21	0
4	0
1	0
0	0
102	0
39	0
23	0
116	4
85	0
38	0
0	0
71	0
58	0
38	0
36	2
25	0
42	0
36	0
71	0
59	0
0	0
42	0
39	0
3	0
62	0
73	0
89	0
66	0
56	10
34	0
0	0
4	0
44	0
88	0
68	0
3	0
70	0
19	0
37	1
50	0
1	0
69	0
86	0
78	3
21	0
48	0
4	4
4	0
74	0
37	0
61	0
38	2
10	0
14	0
0	0
94	0
7	0
72	0
48	0
0	0
47	6
62	0
80	0
9	0
15	0
53	0
61	0
32	1
36	0
67	0
0	0
36	0
73	3
24	0
56	0
1	0
35	0
101	0
48	0
0	0
84	0
78	0
49	0
36	7
37	0
12	0
31	5
45	4
25	0
0	0
0	0
0	0
53	0
67	0
56	0
17	0
39	0
0	0
31	0
0	0
51	0
75	8
66	0
22	0
49	1
6	1
28	0
32	0
100	2
117	0
22	0
105	0
40	0
5	0
3	0
95	0
0	0
73	0
20	0
28	0
19	0
72	0
16	0
91	0
37	0
15	0
32	0
0	0
58	0
27	0
38	0
62	0
69	0
13	0
4	0
31	0
0	0
77	0
73	0
24	0
79	0
28	0
73	0
41	0
24	3
59	0
44	0
49	0
1	0
103	0
0	0
41	14
67	0
13	0
4	0
82	0
99	8
1	0
39	0
36	0
74	0
39	0
8	0
0	0
44	0
46	0
15	0
0	0
92	0
45	0
68	0
82	13
71	0
61	0
67	0
53	0
43	0
10	0
4	0
3	0
4	0
67	0
68	0
71	0
6	0
21	0
32	0
11	0
43	0
59	0
75	0
0	0
73	0
71	0
105	0
0	0
43	0
87	0
2	2
36	0
6	0
52	12
48	0
54	0
27	0
32	0
39	0
44	0
0	0
40	13
56	6
52	0
0	0
1	0
153	0
0	0
13	0
45	0
17	0
0	0
21	0
28	0
39	0
50	0
30	0
13	0
87	0
20	0
22	0
27	4
52	0
39	11
23	0
3	0
7	0
0	0
14	0
63	0
26	0
33	3
43	0
25	0
63	0
95	0
54	0
61	0
54	0
29	0
15	0
63	1
76	0
37	0
0	0
62	1
0	0
69	0
0	0
22	0
111	0
1	0
7	0
113	0
2	0
7	0
0	0
10	0
104	0
80	1
0	0
0	0
59	0
65	0
39	0
29	0
4	0
20	0
65	0
74	0
24	0
65	0
1	0
62	0
112	0
41	0
106	0
18	0
25	7
42	0
74	0
9	0
0	0
94	0
32	5
2	0
7	0
