UniqueCount	AmbigCount
383	0
13	0
20	0
12	0
1801	0
36	0
20	0
14	0
33	0
10	0
18	0
16	0
124	0
16	0
21	0
16	0
50	0
51	0
0	0
16	0
13	0
8	0
13	0
18	0
30	0
4	0
18	0
39	4
6	0
22	0
8	0
55	3
23	0
28	0
0	0
0	0
18	0
12	0
6	0
28	2
10	0
0	0
12	0
6	0
6	0
24	0
16	0
39	0
12	0
21	0
11	0
18	0
35	0
11	0
1	0
29	0
20	0
8	3
42	0
36	0
31	0
19	0
15	0
22	0
11	0
108	3
35	0
8	0
104	3
7	0
17	0
30	0
11	0
30	0
36	0
17	0
0	0
52	0
143	0
24	0
39	0
32	0
11	0
8	0
25	0
19	0
15	0
27	0
8	0
23	0
10	4
12	0
44	0
18	0
5	0
20	0
12	0
20	0
14	0
32	0
13	0
17	0
26	0
56	0
10	0
29	0
6	0
16	0
23	0
7	0
41	0
24	0
51	0
9	0
37	0
14	0
21	0
51	0
30	0
6	0
23	0
27	0
9	0
10	0
14	4
13	0
24	0
0	0
0	0
5	0
4	0
12	0
28	0
9	0
2	0
12	0
28	0
1	0
17	0
5	0
3	0
12	0
16	0
22	0
4	0
13	0
28	0
4	0
25	0
0	0
13	0
42	0
29	0
8	0
23	0
11	0
21	0
236	0
33	0
34	0
13	0
7	0
6	0
28	0
12	3
18	0
26	0
11	0
25	0
9	0
0	0
0	0
49	0
37	0
25	0
22	0
11	0
9	4
33	0
8	0
0	0
9	0
35	0
14	0
21	0
14	4
17	2
4	0
17	0
8	0
105	0
27	0
26	0
21	0
13	0
30	0
2	0
13	0
18	0
0	0
27	0
28	0
9	0
8	0
15	0
9	0
9	0
15	0
0	0
10	0
19	0
18	0
27	0
29	0
0	0
14	0
8	0
11	0
12	0
17	0
0	0
30	0
8	5
6	0
20	0
14	0
3	0
20	0
10	0
16	0
12	0
171	0
9	0
11	0
9	0
16	0
10	0
35	0
10	0
8	0
13	0
32	0
28	0
1	0
7	0
10	0
13	0
21	0
10	0
16	0
14	0
68	0
15	0
10	0
2	0
22	0
2	0
29	0
6	0
30	0
19	0
21	0
10	0
22	0
5	0
27	0
3	0
12	0
15	0
21	0
29	0
26	0
6	0
53	0
5	0
9	0
10	0
18	0
11	0
19	0
140	0
25	0
8	0
12	0
38	0
18	0
13	0
16	0
14	0
24	0
19	0
13	0
20	0
19	0
6	0
23	0
33	0
8	0
0	0
24	0
9	0
12	0
0	0
37	0
12	0
8	0
4	0
13	0
13	0
9	0
17	0
18	0
12	0
9	0
2	0
9	0
6	0
5	0
16	0
8	0
17	0
22	4
0	0
12	0
16	0
0	0
32	0
15	0
18	0
10	0
8	0
18	0
14	0
5	0
9	0
11	4
16	0
2	0
30	0
18	0
26	0
34	0
18	0
13	0
13	0
63	0
7	0
8	0
16	0
15	0
12	0
11	0
29	0
0	0
22	0
30	0
14	0
3	0
13	0
17	0
11	0
5	0
8	0
8	0
29	0
16	0
21	2
11	0
7	0
0	0
10	0
210	0
13	0
6	0
0	0
11	0
22	0
9	0
21	0
10	0
22	0
11	0
39	0
14	0
20	0
7	0
4	0
4	0
26	4
26	0
12	0
9	0
18	0
7	0
14	0
10	0
0	0
8	0
6	0
12	0
15	0
16	0
0	0
13	0
4	0
3	0
0	0
28	0
7	0
15	0
10	0
24	3
5	0
6	0
0	0
14	0
7	0
23	0
11	0
28	0
49	0
0	0
20	0
0	0
10	0
7	0
0	0
8	0
12	0
4	0
25	0
23	0
14	0
10	0
25	0
17	0
10	0
0	0
17	5
16	0
12	0
9	0
9	0
9	0
8	0
5	0
9	0
13	0
0	0
1	0
8	0
10	0
183	0
8	0
22	0
13	0
8	0
11	0
11	0
9	0
4	0
16	0
9	0
10	0
10	0
22	0
67	0
11	0
2	0
15	0
6	0
26	0
12	0
17	1
22	0
3	0
35	0
15	0
0	0
12	4
15	0
8	0
5	0
4	0
10	0
0	0
10	6
18	0
10	0
22	0
7	0
11	0
25	0
6	0
10	0
15	0
0	0
30	0
12	0
14	0
19	0
8	0
8	0
12	0
9	0
59	0
10	0
18	0
12	0
28	0
0	0
8	0
2	0
23	0
21	2
29	0
21	0
11	0
9	0
32	0
21	0
24	0
18	4
1	0
2	0
13	0
9	0
2	0
23	0
4	0
